"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"17426223648","","","","","2010-06-30 16:31:02 +0000","<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>","Got my monitor in portrait mode. http://yfrog.com/4bj5oj"
"17425915069","","","17425843303","56782056","2010-06-30 16:26:21 +0000","web","RT @SkepticBarista: RT @TomChivers: Post by me @ Telegraph: #Homeopathy dropped by the NHS ? and about time http://bit.ly/dtGSLO   #ten23"
"17424096640","","","","","2010-06-30 15:59:00 +0000","<a href=""http://hootsuite.com/hootbar"" rel=""nofollow"">HootBar</a>","Inkscape artwork to CMYK using Scribus: http://tinyurl.com/33ogs2x"
"17422191309","17421704566","18634534","","","2010-06-30 15:30:48 +0000","web","@jamiepotter I like the idea of blimps used in disaster zones. Floating hospitals?"
"17417835758","","","","","2010-06-30 14:27:50 +0000","web","Feeling proactive today"
"17402450239","17402175861","16823773","","","2010-06-30 09:28:20 +0000","web","@mattbeighton (^__^)"
"17402067921","","","","","2010-06-30 09:18:24 +0000","<a href=""http://alexking.org/projects/wordpress"" rel=""nofollow"">Twitter Tools</a>","On My Blog: New Website Design http://www.craig-russell.co.uk/new-website-design/"
"17400004399","17399945934","16823773","","","2010-06-30 08:25:14 +0000","web","@mattbeighton Sounds good. Who are you letting with?"
"17399936148","","","17399772115","27007595","2010-06-30 08:23:29 +0000","web","RT @alpha_juliet: we are riding 100km for prostate cancer! support this cause: sponsor :) http://www.justgiving.com/DMU-SST"
"17399787522","","16823773","","","2010-06-30 08:19:43 +0000","web","@mattbeighton Scott says you should pay about ?80 to get your gas certified."
"17399709312","17399577243","92614042","","","2010-06-30 08:17:41 +0000","web","@standupmaths Education"
"17399693002","17399317606","19512493","","","2010-06-30 08:17:16 +0000","web","@RichardWiseman What's the minimum Android version for the Telepath app?"
"17399422279","17395669244","16823773","","","2010-06-30 08:10:33 +0000","web","@mattbeighton It wasn't asleep. It was a mess."
"17395642195","","","","","2010-06-30 06:42:28 +0000","<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>","Saw a dead cat in the road this morning. Went back with a box to get it. Cat was gone. Sad start to the day"
"17365542386","","","","","2010-06-29 21:58:56 +0000","<a href=""http://hootsuite.com/hootbar"" rel=""nofollow"">HootBar</a>","Medicinal Cannabis, the science continues: http://is.gd/d9eJE"
"17365042290","17363672835","29836952","","","2010-06-29 21:49:42 +0000","web","@Simon_Perry That sound in the distance is Android calling you..."
"17364737141","","","","","2010-06-29 21:44:03 +0000","<a href=""http://hootsuite.com/hootbar"" rel=""nofollow"">HootBar</a>","When intuition and math probably look wrong: http://is.gd/d9e67"
"17342666509","","","","","2010-06-29 15:51:34 +0000","web","MSc project decided, agreed and ready to  launch! #excited"
"17342443613","","","","","2010-06-29 15:48:59 +0000","<a href=""http://alexking.org/projects/wordpress"" rel=""nofollow"">Twitter Tools</a>","On My Blog: MSc Project-A-Go-Go! http://www.craig-russell.co.uk/msc-project-a-go-go/"
"17338498675","","","","","2010-06-29 14:55:08 +0000","web","Just ordered a skip #manstuff"
"17336867842","","","","","2010-06-29 14:33:37 +0000","<a href=""http://alexking.org/projects/wordpress"" rel=""nofollow"">Twitter Tools</a>","On My Blog:: Wordpress Loop in a Widget http://www.craig-russell.co.uk/wordpress-loop-in-a-widget/"
"17335371671","17331509443","16823773","","","2010-06-29 14:13:39 +0000","web","@mattbeighton I'll ask Scott..."
"17324742615","","","","","2010-06-29 11:16:00 +0000","web","Just noticed that text areas are resizable in #chrome. nice."
"17320274828","","","17319576158","92614042","2010-06-29 09:30:07 +0000","web","RT @standupmaths: Go more patience than me? And better scissor-skillz... RT @Gelada: Cut and folded maths paper sculptures: http://bit.l ..."
