"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"131146813167247360","","","","","2011-10-31 23:13:31 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Gonna work through this book next #RubyOnRails http://t.co/6pCyRsMa","http://ruby.railstutorial.org/ruby-on-rails-tutorial-book"
"131136996738478081","131135603285835776","15736190","","","2011-10-31 22:34:31 +0000","web","@smashingmag Spend a few weeks building a working model. Prove to yourself that it works. #babysteps #smidea"
"131136157659561984","","","","","2011-10-31 22:31:11 +0000","web","Cheers. I've decided to finally make a concerted effort to learn ruby then rails. The ruby koans were very helpful."
"131131400643551233","","","","","2011-10-31 22:12:16 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","To Ruby From PHP -  http://t.co/zFeDXfjx","http://www.ruby-lang.org/en/documentation/ruby-from-other-languages/to-ruby-from-php/"
"131130192130359296","","","","","2011-10-31 22:07:28 +0000","web","Finished the #Ruby Koans http://t.co/J6rSlleL","http://rubykoans.com"
"131068774605529088","131040592372310016","185554566","","","2011-10-31 18:03:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@c3iq nope, just cos i wanted to learn it"
"131040413808197633","","","","","2011-10-31 16:10:43 +0000","web","You know, I'm finally getting to grips with #ruby Quite like it"
"131004172324712448","131002665667805184","95549607","","","2011-10-31 13:46:43 +0000","web","@RachelvsPublic That's been suggested before... http://t.co/O0U7axvH","http://news.bbc.co.uk/1/hi/uk_politics/8411387.stm"
"131003142702764035","","","130977794040668160","92614042","2011-10-31 13:42:37 +0000","web","RT @standupmaths: Thanks everyone who's sent me the A:25%,B:50%,C:60%,D:25% random guess question. @undunc has done a great write-up:  h ..."
"130405908718161920","","","","","2011-10-29 22:09:26 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Finally succeed in getting a rails environment set up, thanks to this tutorial: http://t.co/GGhOLgvx","http://blog.sudobits.com/2011/10/27/how-to-install-ruby-on-rails-in-ubuntu-11-10/"
"130241553431134208","","","","","2011-10-29 11:16:20 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Looks like it'd really be worth my while learning Ruby: http://t.co/7B4QRWm6","http://thenextweb.com/uk/2011/10/28/silicon-milkroundabout-the-uks-tech-job-trends-infographic/"
"130204311639691264","","","129654591200563201","898691","2011-10-29 08:48:21 +0000","web","RT @gnat: Best math question EVAR: http://t.co/ZnqDT5kV","http://i.imgur.com/qvzU4.jpg"
"129916110010195968","","","","","2011-10-28 13:43:09 +0000","web","Trying to write out all the little jobs I do is hard."
"129908953374138369","","","","","2011-10-28 13:14:42 +0000","web","Proud of the puppy today."
"129820450833436672","129818290464899072","27007595","","","2011-10-28 07:23:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@alpha_juliet Thank you sir. *doffs hat*"
"129818067453739009","","","129755809545584641","16428093","2011-10-28 07:13:33 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Youdaman: Freelance web developer looking for November projects! Enquire within :)"
"129574448075509760","","","29116296295","18744957","2011-10-27 15:05:30 +0000","web","RT @27bslash6: Just emailed an annoying client ""I have your children."" Sent a second five minutes later stating ""Sorry, that email wasn' ..."
"129239075696812032","","","","","2011-10-26 16:52:51 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Newspaper advert from Google about choosing a strong password. http://t.co/eI6bwS85","http://twitpic.com/764kg0"
"129178176202092544","","","","","2011-10-26 12:50:51 +0000","web","Watching Extras. Funny"
"128920532983889921","","","","","2011-10-25 19:47:04 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","GNOME 3 vs Ubuntu Unity -  http://t.co/aK60YBCS I'm sticking with Gnome2 for now.","http://lifehacker.com/5853099/linux-desktop-faceoff-gnome-3-vs-ubuntu-unity"
"128913746012811265","","","","","2011-10-25 19:20:06 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","If you think raw public data needs to be available without charge - Let the Gov know: http://t.co/I5pSXE0q via @ernestmarples","http://bit.ly/respondtothepdc"
"128834232180146177","","","128831628708552704","20711815","2011-10-25 14:04:09 +0000","web","RT @barryhutchison: My Apocalypse Dos and Don'ts has already upset at least one Christian. Who's next? http://t.co/jvORTRCc","http://goo.gl/lIVZ3"
"128813798093103105","128812974331805697","166962555","","","2011-10-25 12:42:57 +0000","web","@VicUoL Buy something, you have my card"
"128811932282138624","128811644225724416","166962555","","","2011-10-25 12:35:32 +0000","web","@VicUoL done"
"128811615960305664","128811540521566208","166962555","","","2011-10-25 12:34:17 +0000","web","@VicUoL :)"
"128811445809979393","128811034935951360","166962555","","","2011-10-25 12:33:36 +0000","web","@VicUoL ATM watching a program about fossils and coding clusterbomb"
"128810060766916608","128809217225269248","15457959","","","2011-10-25 12:28:06 +0000","web","@discombob The mythical place upstairs? It's not for us mortals."
"128802411031695360","128801591481470977","19394186","","","2011-10-25 11:57:42 +0000","web","@charltonbrooker Where was this bit of land?"
"128799757463334913","","","","","2011-10-25 11:47:09 +0000","web","Wonga dot com's USP is.... sliders. *sigh*"
"128799632380792832","","","","","2011-10-25 11:46:40 +0000","web","Twitter's being weird"
"128799513472270337","","","","","2011-10-25 11:46:11 +0000","web","Does this work?"
"128587334290649088","","","128569767719206913","45516390","2011-10-24 21:43:04 +0000","web","RT @ferrisjabr: Fascinating video footage! Before flight, flap-assisted incline running? MT @carlzimmer Dinosaurs in flight: the movie h ..."
"128526270140137473","","","","","2011-10-24 17:40:25 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Viewed on this scale, the shifting ice caps and vegetation look like waves on a beach http://t.co/VNBDtc2x","http://flowingdata.com/2011/10/24/nasa-maps-a-decade-of-fires-a-global-tour/"
"128521579939381249","","","","","2011-10-24 17:21:47 +0000","web","""We want Mrs Simpson back. She made us happy. Not church happy, for real happy!"""
"128506231827603457","","","","","2011-10-24 16:20:47 +0000","web","Thank you for the lovely replies. Im going to work at University of Warwick. Mixed feelings, Im excited for the future, but sad to be going."
"128482786955902976","","","","","2011-10-24 14:47:38 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I am going to be leaving #dmu at the end of this year. Sad to go, but excited for the future."
"128481817698369536","","","128474725964976130","13720","2011-10-24 14:43:47 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @jamesweiner: We (@GovUK) have just switched to targeting all versions of IE using this technique http://t.co/qkPFMZT1 hopeful that i ...","http://mathiasbynens.be/notes/safe-css-hacks"
"128446249903988736","","","","","2011-10-24 12:22:27 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Watching walking dead."
"128235824327299075","","","","","2011-10-23 22:26:17 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@StephenJGarrett It tasted great too. @VicUoL is a better cook than she knows."
"128224733836750848","","","","","2011-10-23 21:42:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lazy dogs http://t.co/JKgMGMHs","http://twitpic.com/74uqmt"
"128223040520732672","","","","","2011-10-23 21:35:29 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@StephenJGarrett I don't do casual racism, i always wear a shirt and tie."
"128221074423951360","","","","","2011-10-23 21:27:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@StephenJGarrett evolution is bum"
"128200224618446848","","","","","2011-10-23 20:04:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The. Final. Spooks."
"128198109854564352","","","","","2011-10-23 19:56:25 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Magnificent #papercraft http://t.co/LtGqrbpo","http://www.behance.net/gallery/3D/2281924"
