"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"240729034521210880","","","240726812425076737","19078614","2012-08-29 08:34:09 +0000","web","RT @Our_Man_Flint: Really looking forward to Silver Arcade opening again. Classy place"
"240561394104291331","","","240545722955603968","15023475","2012-08-28 21:28:00 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HallyMk1: MT @GeorgeMonbiot: We spend the day on which the #Arctic icemelt breaks all records discussing where the next runways will be."
"240481327869202433","","","240479663103823872","81089247","2012-08-28 16:09:51 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uniofleicester: Tomorrow we will be seeking to establish if they are indeed walls and part of the medieval Grey Friars site where Ri ..."
"240481303387062272","","","240479363949277184","81089247","2012-08-28 16:09:45 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uniofleicester: Search for Richard III - Several archaeological remains found. Some very possibly medieval walls http://t.co/sL7tc1n ..."
"240475594981265410","","","","","2012-08-28 15:47:04 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Gartner Says Big Data Makes Organizations Smarter, But Open Data Makes Them Richer http://t.co/DikX0gbj","http://buff.ly/PoI1vP"
"240475076829519872","240471651127537664","15907720","","","2012-08-28 15:45:00 +0000","web","@addthis Have done. Thanks for the swift response."
"240468145184313345","","15907720","","","2012-08-28 15:17:28 +0000","web","@addthis Hi. We're seeing this bug on our site. Is the fix present in the current code version? https://t.co/ymgDvh35","https://dev.twitter.com/issues/255"
"240465875990355969","","15907720","","","2012-08-28 15:08:27 +0000","web","@addthis Hi. We're seeing this bug on our site. Is the fix present in the current code version?"
"240463813625925633","","","","","2012-08-28 15:00:15 +0000","web","Does IE developer tools show HTTP requests-responses?"
"240462044275564545","","","","","2012-08-28 14:53:13 +0000","web","170000 content items imported. 750 corrupted. 50 dropped. Getting there... #plone #transmogrifier"
"240455665640935424","","","","","2012-08-28 14:27:52 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","The Thick of It: Coalition trailer - BBC Two - YouTube http://t.co/iYic6Iys &lt;&lt; Oh yes!","http://buff.ly/MXCYpf"
"240442475859292160","240440843830456320","220194905","","","2012-08-28 13:35:28 +0000","web","@mark_carrigan Best Part - The machines taught themselves to translate by reading other translated documents."
"240434686902554624","","13046992","","","2012-08-28 13:04:31 +0000","web","@mhawksey Hey, I'm using your excellent GDocs Templated Export. It includes an extra separator on the last item. Bug? https://t.co/YN1lAXpk","https://script.googleusercontent.com/echo?user_content_key=zO8koCBbM-5NtUvBNWA6NNgWl9yVM7Dbbf59jWqD6snZhe8suvYT67mQSKIzqbfQJPeaVmq8rmcj06KpycspJ9qx_A90whV1OJmA1Yb3SEsKFZqtv3DaNYcMrmhZHmUMWojr9NvTBuBLhyHCd5hHa0KterlGzJfYNCCHZy4iLgz7cEjWGhtD47A6shtDcR9IXp1nJGofMXYaHssQyV1gSwDMvO9m3M6Rz3I6QS9RgL92P4N6wknNLjxDWp6eF6gVbxVlkPpiSSW3y8CQDmD_OFu_ZCwRHkpf&lib=MnjDl6MnFVx1xzNCV-wG-CBSE8ledhpf5"
"240424545599774720","","","","","2012-08-28 12:24:13 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Linking You - A University URL Architecture Toolkit http://t.co/WujuX3Re","http://buff.ly/MXrlhR"
"240424193068519424","","","","","2012-08-28 12:22:49 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Big Data in US Collages http://t.co/O1baJ1tD Interesting, but I'm genuinely worried about a 'regression to the mean' education system","http://buff.ly/PoH1Il"
"240421389046267904","240415454726848513","166962555","","","2012-08-28 12:11:40 +0000","web","@VicUoL There is no excuse."
"240419247346573312","","","","","2012-08-28 12:03:09 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","""open source development lets us control our destiny"" http://t.co/1VRUdKCd Twitter join the Linux Foundation","http://buff.ly/Pnl2kU"
"240405939151310849","240403982957289472","22652547","","","2012-08-28 11:10:17 +0000","web","@mandkandb Thanks, I'll bear it in mind."
"240402908078809089","","","","","2012-08-28 10:58:14 +0000","web","I need a new book to read. Something thought provoking. All the better if it's a free #ebook. Suggestions?"
"240392343616905216","","","","","2012-08-28 10:16:15 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","The Rules of Social Media | Fast Company http://t.co/8bISK7sg","http://buff.ly/OLPlBz"
"240361594452865024","","","","","2012-08-28 08:14:04 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Growth Hacking 101: Your First 500,000 Users http://t.co/4YpNyWKv","http://buff.ly/Iwqv8H"
"240349174896402433","","","","","2012-08-28 07:24:43 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nice bit of policy based evidence on @bbcbreakfast #drugslaw"
"240182865286004737","","","240089632451207168","26279045","2012-08-27 20:23:52 +0000","web","RT @BernHyland: It doesn't hurt that Gartner says ""Open data more important than big data"" http://t.co/teWdHHeK #opengov #w3c #bigdata","http://bit.ly/Rg4cnu"
"240173003508441089","","","","","2012-08-27 19:44:40 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Christ, I'm glad I don't live in the US http://t.co/1YNiavob Love the #NHS","http://buff.ly/MWcxQM"
"240168586159734784","","","239967062808731648","358894058","2012-08-27 19:27:07 +0000","web","RT @YiddishProverbs: ""If triangles had a God, He'd have three sides."" ~ Yiddish Proverb"
"240166679693373441","","","148293778019581952","162124540","2012-08-27 19:19:33 +0000","web","RT @thegdb: Web programming is the science of coming up with increasingly complicated ways of concatenating strings."
"240165905517133824","","","","","2012-08-27 19:16:28 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","10 Grammar Mistakes that Can Keep Your Content from Spreading  http://t.co/gZSYBd2g &lt;&lt; NUMBER 10! NUMBER 10! NUMBER FUCKING 10!","http://buff.ly/PLOTUM"
"240164962226565120","","","240128833032945665","23751864","2012-08-27 19:12:43 +0000","web","RT @GuardianData: RT @psychemedia: seen this? Templated export for google spreadsheets/get datastore data out in preferred formats http: ..."
"240157002104438784","","","","","2012-08-27 18:41:05 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","RT @NextGenLab: David Cameron praises Paralympians, but his policies will crush them | @OwenJones84 http://t.co/HskUlDXy","http://buff.ly/MVclBc"
"240113269216538624","","","","","2012-08-27 15:47:19 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","BBC News - A Point Of View: The trouble with freedom http://t.co/mfmfnR2I","http://buff.ly/MTCoc1"
"240087341027450881","","","","","2012-08-27 14:04:17 +0000","web","The Dropbox notifications I get each hour tell me my work PC is busy. It works while I sleep. #ScriptJunkie"
"240085661938507776","","","","","2012-08-27 13:57:37 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Can we make accountable research software? | Byte Size Biology http://t.co/7fTLBxEN","http://buff.ly/PVeKvf"
"240079994896928768","","","240037921397293056","44715695","2012-08-27 13:35:05 +0000","web","RT @_rfenton: The Republican Guide to Female Anatomy: http://t.co/sReVt96H","http://twitter.com/_rfenton/status/240037921397293056/photo/1"
"240072713677459456","","","","","2012-08-27 13:06:09 +0000","web","Thoroughly enjoying Only Fools and Horses this afternoon."
"240056834046689280","","","","","2012-08-27 12:03:03 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","New Statesman - Atheism+: the new New Atheists http://t.co/perD0naG","http://buff.ly/PLtdKm"
"240030745375150080","","","","","2012-08-27 10:19:23 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","How I Unwittingly Infiltrated the Boy?s Club &amp; Why It?s Time for a New Wave of Atheism http://t.co/ded0mYAH","http://buff.ly/MQCReQ"
"240027928325406721","","","","","2012-08-27 10:08:12 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","US Health Care Spending: Who Pays? http://t.co/OyMbw5Ck","http://buff.ly/PbcHRm"
"240007603252518912","","","239766758842568704","56860448","2012-08-27 08:47:26 +0000","web","RT @draxar: Apparently Neil Armstrong used to tell unfunny jokes about the Moon, and follow them up with ""Ah, I guess you had to be ther ..."
"240002361890840576","239973169568559104","19512493","","","2012-08-27 08:26:36 +0000","web","@RichardWiseman There is a 10 digit number where 1st digit is number of 0s in number, 2nd is number of 1s, etc. What is the number? #puzzle"
"240000847516426240","","","","","2012-08-27 08:20:35 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","What popular science books have changed the world? http://t.co/7wuZkdnV &lt;&lt; Origin. Deffo. by a clear mile.","http://buff.ly/Pm4w4D"
"239999203026296832","","","","","2012-08-27 08:14:03 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Automate Google Analytics reporting using Google Apps Script - Google Developers Blog http://t.co/HfxalfbB","http://buff.ly/MQxDjq"
"239995542111924224","","","239856415236317186","19530289","2012-08-27 07:59:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PennyRed: Read this brilliant poem at http://t.co/5OhaRw7r by my beloved @rozkaveney, written about and for #neilarmstrong - http:// ...","http://Tor.com"
"239829666934951937","","","","","2012-08-26 21:00:23 +0000","web","Touch of Cloth - fantastic. Gonna have to watch it again to spot all the background gags."
"239769110098092032","","","","","2012-08-26 16:59:45 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Cheerleader fined for not cheering basketball player who raped her http://t.co/PQSi2tfK","http://buff.ly/lkUqcI"
"239765983043133440","","","","","2012-08-26 16:47:19 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","How Facebook tricks people into trading away privacy - Boing Boing http://t.co/NrNHFz6P","http://buff.ly/Pl1Wfc"
"239764154200768512","","","","","2012-08-26 16:40:03 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","""By definition, a computer is a machine that processes and stores data as ones and zeroes."" No it isn't. http://t.co/cntsvm6P","http://buff.ly/PcC70K"
"239763119033970688","","","239708401460989952","17336372","2012-08-26 16:35:56 +0000","web","RT @frankieboyle: The Catholic Church isn't against gay sex, just consensual gay sex between adults."
"239751076562227202","","","","","2012-08-26 15:48:05 +0000","web","Fell asleep to X-Men, woke up to a roast dinner. Not a bad Sunday this."
"239654580584054785","","","","","2012-08-26 09:24:39 +0000","web","Faith is fine &amp; religion is wonderfully weird. But thinking you have the right to tell others how to have a happy life is not ok"
"239653722383335425","","","","","2012-08-26 09:21:14 +0000","web","Catholicism - oppressing happiness since TO FUCKING LONG!!!! #GayRights"
"239652442327891968","","","239623305127137280","112400302","2012-08-26 09:16:09 +0000","web","RT @NicholasPegg: Silly old man obsessed with gay sex arranges for 500 priests to join him in failing to understand the word 'catholic'. ..."
"239651614271606785","","","","","2012-08-26 09:12:52 +0000","web","Catholic Church - ""Man gay bad. Boy gay good"" #GayMarriage"
"239487857474027520","","","239485925359513601","175691292","2012-08-25 22:22:09 +0000","web","RT @guardiansciblog: XKCD: ""Number of living humans who have walked on another world"" http://t.co/sjg3UXM9","http://xkcd.com/893/"
"239484509974851584","239484337911914496","1774511","","","2012-08-25 22:08:51 +0000","web","@stuartdredge With the fake instrument playing!"
"239481695550705664","239480605350428672","14849130","","","2012-08-25 21:57:40 +0000","web","@laurakalbag Don't know your requirements, but @HeartInternet are a lovely bunch and static hosting on @github is free."
"239480761252737024","","","","","2012-08-25 21:53:57 +0000","web","Proper welling up over the Armstrong family statement. #ManTears"
"239480306263019520","","","239479783598202881","21576334","2012-08-25 21:52:09 +0000","web","RT @alokjha: RT @marynmck: Armstrong family: ""the next time you walk outside on a clear night and see the moon ... give him a wink"" http ..."
"239479630363516928","239478969261510658","14849130","","","2012-08-25 21:49:27 +0000","web","@laurakalbag They are shits. Held my domain to ransom when I cancelled my hosting http://t.co/wEmfviwr STRONGLY advise leaving.","http://craig-russell.co.uk/2012/03/22/site-back.html#.UDlIK7SPW0w"
"239478081709031424","","","","","2012-08-25 21:43:18 +0000","web","Christ I'm hot. Sat flanked by two snoring mammals isn't helping. (that's the dogs btw)"
"239477507433320448","239473539743379457","14315063","","","2012-08-25 21:41:01 +0000","web","@mjrobbins Exactly how I felt hearing the news. Sad, but sadder that more hasn't been achieved since Apollo 11. I feel we let him down."
"239476638969102336","","","239473539743379457","14315063","2012-08-25 21:37:34 +0000","web","RT @mjrobbins: Fast, probably ill-considered rant on Neil Armstrong's death and how the 80s promised me better than this. http://t.co/HL ..."
"239473276710182912","","","","","2012-08-25 21:24:13 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Confused by lawsuit, Apple customers switch to Samsung http://t.co/pkdypJga Brilliant.","http://buff.ly/OdEnpk"
"239464801036800000","","","239464303487500289","27007595","2012-08-25 20:50:32 +0000","web","RT @alpha_juliet: Twitter set to become the newest addition to the Linux Foundation http://t.co/XX8PkCFl via @engadget","http://pulse.me/s/cAGiy"
"239452133198540800","","","","","2012-08-25 20:00:12 +0000","web","I'm sad about Armstrong, but sadder that more hasn't been achieved since 1969. I feel we let him down."
"239451617081036800","","","239438840945836032","14315063","2012-08-25 19:58:08 +0000","web","RT @mjrobbins: That the first man on the Moon died before anyone walked on Mars is a real human fuck up. RIP Neil Armstrong."
"239451222011170817","","","239445419011223553","14315063","2012-08-25 19:56:34 +0000","web","RT @mjrobbins: Nobody born after 1935 has walked on the moon."
"239451090742038528","","","239442924188864513","16125224","2012-08-25 19:56:03 +0000","web","RT @ByronTau: Seriously, NBC has ""Astronaut Neil Young"" up as a headline http://t.co/hhcAdH4t","http://twitpic.com/annm28"
"239450704954146816","","","239449372260184064","19767193","2012-08-25 19:54:31 +0000","web","RT @edyong209: The Onion?s moon landing ?front page? always captured the scale of the achievement best http://t.co/8q1fDQkr","http://members.shaw.ca/rlongpre01/moon_tiny.jpg"
"239450163209445376","","","","","2012-08-25 19:52:22 +0000","web","Neil Armstrong has died. Shamefully, the achievements of Apollo 11 have not yet been surpassed."
"239448772717998082","","","","","2012-08-25 19:46:50 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Laurie Penny: It's nice to think that only evil men are rapists - but the reality is different http://t.co/O4PWDvWX","http://buff.ly/MSLcip"
"239432536038727680","","","","","2012-08-25 18:42:19 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","The straight razor ""Every other challenge you face gets some perspective when you?ve had a razor against your throat"" http://t.co/SDTD0iuo","http://buff.ly/MSGvoD"
"239321355374440448","","","239320243145674752","14315063","2012-08-25 11:20:32 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mjrobbins: A room in a box. RT @katerussell RT @AndyK34: @katerussell This is brilliant http://t.co/CipWAcAY &lt;now THAT'S compact!! :)","http://bit.ly/mZ38Wr"
"239314967675957248","","","239297464803414016","19767193","2012-08-25 10:55:09 +0000","web","RT @edyong209: Every hurricane since 1851, in one gorgeous image http://t.co/oMzWoMNv","http://bit.ly/PELNBS"
"239112941146877953","","","","","2012-08-24 21:32:22 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","More on Streams vs. Pages - Anil Dash http://t.co/JyBgFH3s","http://buff.ly/MRjpi5"
"239111538236092416","","","","","2012-08-24 21:26:47 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Thinking Differently About Web Publishing - Branch http://t.co/4zrStFbH","http://buff.ly/PhuFSg"
"239106594707759105","","","","","2012-08-24 21:07:09 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Stop Publishing Web Pages - Start Publishing Streams http://t.co/ap8rMGjo","http://buff.ly/PnNYtj"
"239102944392396800","","","","","2012-08-24 20:52:38 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","""Norway played the whole case by the book... The message was clear: Brevik will not change us"" http://t.co/MBaucTpO","http://buff.ly/MRg5Ui"
"239093163858468864","","","","","2012-08-24 20:13:47 +0000","web","If @Oatmeal was British he'd totally get knighted for such massive awesomeness http://t.co/FYISmmfG","http://theoatmeal.com/blog/tesla_museum_1m"
"239069837530390530","","","","","2012-08-24 18:41:05 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Siri Is The New Clippy | TechCrunch http://t.co/dpkff9X9","http://buff.ly/T1skMb"
"239026061470478337","","","","","2012-08-24 15:47:08 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Tomorrow, a 100 year old mysterious package will be opened in a museum in Norway http://t.co/hxhV9ZZR","http://buff.ly/Pgpuln"
"238990077932494848","","","","","2012-08-24 13:24:09 +0000","web","The number of students accepting places through adjustment has shot up this year. #clearing2012 http://t.co/2cqO2IVu","http://twitter.com/craig552uk/status/238990077932494848/photo/1"
"238969697373126656","","","","","2012-08-24 12:03:10 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Fake Bus Stops For Alzheimer?s patients in Germany http://t.co/0wxZA0Ol","http://buff.ly/MQiZIZ"
"238968284580564992","","","","","2012-08-24 11:57:33 +0000","web","Spotted another error in figures for the 22nd @ucasclearing http://t.co/26BTPF2E","http://www.ucas.com/about_us/media_enquiries/media_releases/2012/app_stats12/22august2012"
"238966625271959552","","","","","2012-08-24 11:50:57 +0000","web","Spotted an error in the @ucasclearing data. Countries figures don't add up. http://t.co/bLX6UTGH","http://www.ucas.com/about_us/media_enquiries/media_releases/2012/app_stats12/20august2012"
"238958934914916352","","","","","2012-08-24 11:20:24 +0000","web","Having a bit of an awk script god moment. Enjoying it while it lasts. It'll pass soon. #HackerEgo"
"238956285691850752","","","238951162425004032","34374472","2012-08-24 11:09:52 +0000","web","RT @RachelReevesMP: Economy still in longest double-dip recession since WW2. We need a change of course and a plan for jobs and growth.  ..."
"238937389576364032","","","","","2012-08-24 09:54:47 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","""Sir Chris Hoy: the greatest legacy of London 2012 Olympics is an end to the reality TV culture of instant fame"" http://t.co/kyQCsHfp","http://buff.ly/PLls6Z"
"238936963279892480","","","238884907248648192","173044008","2012-08-24 09:53:05 +0000","web","RT @pbearneITV: Off to a #Leicester car park to find the remains of King Richard III. Just another Friday. @uniofleicester @ITVCentral # ..."
"238935524923019264","","","","","2012-08-24 09:47:23 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","""Richard III: not a below-par King, just below parking"" http://t.co/HGQATKXO","http://buff.ly/MQbYbd"
"238912061348925442","","","","","2012-08-24 08:14:08 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","From Bible-Belt Pastor to Atheist Leader http://t.co/E6sHwLfk","http://buff.ly/PcJp4S"
"238898482843381760","","","","","2012-08-24 07:20:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","what with mars rovers and lost kings @uniofleicester is all over the news right now."
"238896769608589312","","","","","2012-08-24 07:13:23 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",".@bbcbreakfast your clock's wrong."
"238747638047047681","","","","","2012-08-23 21:20:47 +0000","web","Whaddayaknow. I've been in the Guardian again - that's twice in one month http://t.co/uFIZnTxd #EgoRub","http://www.guardian.co.uk/technology/blog/2012/aug/21/technology-links-newsbucket"
"238707439002853377","","","","","2012-08-23 18:41:03 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Gov plans to grant customer access to purchasing data http://t.co/XOpv3hJo","http://buff.ly/PcyzvG"
"238706311628476416","","","","","2012-08-23 18:36:34 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Sigma Motion - Science fucking with your brain http://t.co/hl1hj9KU","http://buff.ly/Pf4f3z"
"238663669611905024","","","","","2012-08-23 15:47:07 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","New Statesman - How the Rochdale grooming case exposed British prejudice http://t.co/8J8CAo76","http://buff.ly/PcFKDZ"
"238607293078458368","","","","","2012-08-23 12:03:06 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Stack Exchange Machine Learning Contest http://t.co/ofJv9atN","http://buff.ly/NYt4RL"
"238603047788486657","238601872171208704","7129072","","","2012-08-23 11:46:14 +0000","web","@psychemedia Yep. It posts to this endpoint in the API https://t.co/WEZQFXdr","https://dev.twitter.com/docs/api/1/post/statuses/update"
"238600881946365952","238568086599512064","7129072","","","2012-08-23 11:37:37 +0000","web","@psychemedia Not a lot by the looks of Chrome dev tools. Just the text, a token and a flag. Response is an object like https://t.co/wAGLkHgd","https://dev.twitter.com/docs/api/1/get/statuses/show/%3Aid"
"238598382988447745","","","","","2012-08-23 11:27:42 +0000","web","Need biscuits. Urgently."
"238597758695653376","238575164223275009","137622566","","","2012-08-23 11:25:13 +0000","web","@iamkriscollins For which university is that?"
"238595835460468736","","","238592239889178625","127932075","2012-08-23 11:17:34 +0000","web","RT @BulbStudios: Anyone know any iOS developers?
Need some..."
"238595663494004736","238589790633725952","668283","","","2012-08-23 11:16:53 +0000","web","@jennifermjones Next time order as Nebuchadnezzar"
"238580352694767617","","","","","2012-08-23 10:16:03 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","How Paperbacks Transformed the Way Americans Read - Mental Floss http://t.co/fiiraB38","http://buff.ly/OWz7FO"
"238549659063296000","","","","","2012-08-23 08:14:05 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Growth Hacking: A Primer | Jamie Quint http://t.co/jC1O3yOV","http://buff.ly/KBY6jY"
"238345064789729280","","","","","2012-08-22 18:41:06 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","What A Hacker Learns After A Year In Marketing http://t.co/EEcP977z","http://buff.ly/PCvPKv"
"238309227343511552","","","","","2012-08-22 16:18:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sat on a wall. i feel like one those 'youths' you hear about."
"238301291653238785","","","","","2012-08-22 15:47:10 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","""In 3,000 years someone alive today will be the common ancestor of all humanity"" http://t.co/0Zoueqm1","http://buff.ly/PcbGIx"
"238292274671398914","","","238291265324736514","853471","2012-08-22 15:11:20 +0000","web","RT @stef: Ha! Culture hack gone wrong?  http://t.co/oHDBetK3","http://m.gawker.com/5936665?utm_campaign=socialflow_gawker_facebook&utm_source=gawker_facebook&utm_medium=socialflow"
"238291627880366081","","","","","2012-08-22 15:08:45 +0000","web","Nice email chat with @UniversitiesUK about their Clearing interactive http://t.co/BmCIow9a","http://www.universitiesuk.ac.uk/PolicyAndResearch/PolicyAreas/Data-Analysis/Pages/Clearing2012.aspx"
"238268016880672769","","","","","2012-08-22 13:34:56 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Working-class pupils lose out because they are 'too polite' - Telegraph http://t.co/1rXj1hXa &lt;&lt; Why has this annoyed me?","http://buff.ly/PcHEVf"
"238244900683010048","","","","","2012-08-22 12:03:05 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Is Twitter anything more than an online echo chamber? | Technology | http://t.co/WqId0SXb http://t.co/MsLeqI38","http://guardian.co.uk","http://buff.ly/SRPDYN"
