"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"97760907152728064","","","","","2011-07-31 20:09:51 +0000","web","Fun Fact: Dog piss is great for cleaning the grout in kitchen floor tiles."
"96953444782440448","","","","","2011-07-29 14:41:17 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Sci-Fi space ships, to scale. http://t.co/IrYs4I3","http://www.merzo.net/10mpp.htm"
"96940334168289280","","","96937687793152000","19512493","2011-07-29 13:49:11 +0000","web","RT @RichardWiseman: Like odd bookstores?  Here are 10 of the best http://t.co/ADMq61d","http://flavorwire.com/194844/10-unconventional-bookstores-for-your-browsing-pleasure"
"96937743296372736","","","96929011904692224","21028004","2011-07-29 13:38:53 +0000","web","RT @GarethAveyard: Here's a photo of a baby chimpanzee in denim shorts, feeding milk to a tiger cub, that is all... http://i.imgur.com/k ..."
"96929901311037441","","","96928509049573376","14162415","2011-07-29 13:07:43 +0000","web","RT @ryanqnorth: The Batman Equation has finally been discovered: http://i.imgur.com/CNy9J.jpg (via @rstevens)"
"96928301465075713","","","96729062902464513","17751519","2011-07-29 13:01:22 +0000","web","RT @jessmcguire: Teacher versus former student on Facebook. If you're a spelling/grammar pedant, you'll love this too. http://twitpic.co ..."
"96889810559565825","","","96884854096003072","84364416","2011-07-29 10:28:25 +0000","web","RT @theneweconomics: What happens if the euro and the dollar go down together? | David Boyle http://bit.ly/qw54OL"
"96889183062335488","","","","","2011-07-29 10:25:56 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Apple Now Has More Cash than U.S. Government -  http://t.co/UGKcAno","http://mashable.com/2011/07/29/apple-cash-u-s-government/"
"96883331219734528","","","","","2011-07-29 10:02:40 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","BrowserID from MozillaLabs. http://t.co/VYCrjWn","https://browserid.org/"
"96882339845648384","","","96881660792016896","14442542","2011-07-29 09:58:44 +0000","web","RT @robhawkes: How BrowserID differs from OpenID http://bit.ly/qBDssG"
