"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"230377441921728513","","","","","2012-07-31 19:00:37 +0000","web",". @virginmedia broadband down in LE3, tethered to mobile. Slow but usable."
"230314628159246337","","","230304095515316225","73393","2012-07-31 14:51:01 +0000","web","RT @leigh: Fractal cabbage.  http://t.co/2WzZPVbR","http://instagr.am/p/Nv4CX8Ft5k/"
"230299730633162752","230296890187591680","185554566","","","2012-07-31 13:51:49 +0000","web","@c3iq @alpha_juliet Re: web dev chat - ditto. Try learning ruby too. This'll get you started -&gt; https://t.co/ZcZ1PjWI","https://gist.github.com/2366799"
"230291206368808960","","","","","2012-07-31 13:17:56 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","France in the year 2000 | The Public Domain Review http://t.co/7Psx1zQK","http://bit.ly/OihJ0I"
"230285113785716736","","","","","2012-07-31 12:53:44 +0000","web","Stop thinking about Adam Curtis. Stop thinking about Adam Curtis. Stop thinking about Adam Curtis.......Agghhh!!! HULK BREAK! HULK SMASH!"
"230283790281498624","","","","","2012-07-31 12:48:28 +0000","web","Dammit. I can feel my Adam Curtis rage welling up inside me."
"230283451868266497","","","","","2012-07-31 12:47:08 +0000","web","Some rotter has put All Watched Over by Machines of Loving Grace on Hacker News. These terrible films should be forgotten."
"230233638829162496","","","230231296893411328","18670342","2012-07-31 09:29:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ollieread: http://t.co/V8G8J2Pu Ahahahahahaha","http://likethebookshop.tumblr.com/post/28164604850/oh-my-god-i-just-witnessed-the-single-greatest-moment"
"229856493757923328","","","","","2012-07-30 08:30:33 +0000","web","Back at work. There is much to be done."
"229524721312624640","","","229239052874969089","8204722","2012-07-29 10:32:12 +0000","web","RT @saturngirl: Someone has left flowers on Emmeline Pankhurst's grave. First time all Olympics teams inc a woman. http://t.co/4oxpYciP","http://twitter.com/saturngirl/status/229239052874969089/photo/1"
"228991585206034432","","","228991056027463680","18720595","2012-07-27 23:13:43 +0000","web","RT @serafinowicz: Tinky Winky Dipsy Lala Coe"
"228986505249554433","","","228985293888425984","22419487","2012-07-27 22:53:31 +0000","web","RT @AdamRutherford: Danny Boyle's words introducing the concept of the ceremony on the programme. Check the last para. http://t.co/SPC91 ..."
"228984214203285504","","","","","2012-07-27 22:44:25 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Free school teachers will not need qualifications - Gove trying to bury news under the olympics http://t.co/aCafphhS","http://bit.ly/MQyVrN"
"228972622019440640","","","228970093214834688","208058457","2012-07-27 21:58:21 +0000","web","RT @UKuncut: Danny Boyle just celebrated our NHS. Now it's time to save it. Make this go viral! #saveourNHS ##London2012  http://t.co/i3 ..."
"228970484446924800","","","228967417957740544","27660239","2012-07-27 21:49:52 +0000","web","RT @TeamGB: RT if you think Danny Boyle, thousands of volunteers &amp; all associated with ?Isles of Wonder? did us proud tonight #Openi ..."
"228970369434935298","228970220251930626","16823773","","","2012-07-27 21:49:24 +0000","web","@hiddenteacher kettle on then."
"228969623796715521","","","","","2012-07-27 21:46:27 +0000","web","Guardian says it'll take hour and a half to get through all 205 countries."
"228967088105078786","","","","","2012-07-27 21:36:22 +0000","web","@DannyBoyleFilm Very well done. Esp showcasing the #NHS. We lead the world in access to healthcare - for the time being."
"228965745873256449","","","228963681327783936","612473","2012-07-27 21:31:02 +0000","web","RT @BBCNews: Cyclists arrested close to Olympic Stadium after #criticalmass cycle ride, Met Police says. Details soon: http://t.co/8Ud7G ..."
"228965300505284609","","","228963814643748864","20675211","2012-07-27 21:29:16 +0000","web","RT @MissEllieMae: PLEASE SHARE THIS PHOTO FAR AND WIDE! RT RT RT #NHS #London2012 http://t.co/YjOibFzf","http://twitter.com/MissEllieMae/status/228963814643748864/photo/1"
"228962691077771264","228962388920115200","16823773","","","2012-07-27 21:18:54 +0000","web","@hiddenteacher He invented the web not the internet. That was the Americans."
"228962043741495296","228961687565377536","16823773","","","2012-07-27 21:16:19 +0000","web","@hiddenteacher Deliberate mistake?"
"228961017361731584","","","228960085672599552","84351228","2012-07-27 21:12:15 +0000","web","RT @timberners_lee: This is for everyone #london2012 #oneweb #openingceremony @webfoundation @w3c"
"228960147874127872","","","","","2012-07-27 21:08:47 +0000","web","TBL!"
"228954321318985729","","","","","2012-07-27 20:45:38 +0000","web","I want a night-light duvet"
"228949902871375874","","","","","2012-07-27 20:28:05 +0000","web","The actual bloody queen doing actual bloody acting! Fantastic!"
"228751093906169856","","","","","2012-07-27 07:18:05 +0000","web","Uuuggghh..."
"225981069122482177","","","225980793489596416","185554566","2012-07-19 15:51:00 +0000","web","RT @c3iq: ? @LondonIWW: ROFL - nice souvenirs for that big fucking shite event in London - http://t.co/1oBGUgmU  http://t.co/Uj54y1gW (c ...","http://www.thatbigeventinlongon.co.uk","http://bit.ly/Qc3BYh"
"225980964050989056","","","225979931811794946","14420872","2012-07-19 15:50:35 +0000","web","RT @smfrogers: How many people die in #police custody or contact? Get the #data broken down http://t.co/4PiC3Qmo","http://bit.ly/Qc2Cre"
"225979602613436416","","","225949743052898304","307567895","2012-07-19 15:45:10 +0000","web","RT @rl_allison: Simon Harwood trial: difficult testimony and uncomfortable viewing http://t.co/T052GoIW","http://gu.com/p/392h5/tw"
"225977454957826049","","","225948459381956609","19237023","2012-07-19 15:36:38 +0000","web","RT @theboyler: Breaking News: Ian Tomlinson guilty of causing his own death by standing in front of a policeman"
"225971719536533505","","","","","2012-07-19 15:13:50 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","A lightning flash captured at 7,207 images per second http://t.co/TZ03Ajpl","http://bit.ly/NkRqrQ"
"225964820833374208","","","","","2012-07-19 14:46:26 +0000","web","Great. My site is dowwn and I need one of my reference blog posts."
"225962407707680768","","","225953165500116993","17336372","2012-07-19 14:36:50 +0000","web","RT @frankieboyle: To be fair to the policeman who killed Ian Tomlinson there was absolutely no evidence, apart from that film of him doi ..."
"225955817051009025","","","225953947536461824","19530289","2012-07-19 14:10:39 +0000","web","RT @PennyRed: Don't worry, everyone. The courts say that G4S and the Metropolitan police haven't murdered anyone. ENJOY THE OLYMPICS."
"225953242654318592","","","225952810775240704","16614645","2012-07-19 14:00:25 +0000","web","RT @markpower: Well. Never piss a policeman off, eh. They?re just allowed to beat you and kill you. Good to know."
"225953208202317824","","","225951942260686848","19530289","2012-07-19 14:00:17 +0000","web","RT @PennyRed: So, a cop already ruled by an inquest to have 'unlawfully killed' a man walks away; kids who post on Facebook get 4 years. ..."
"225953174215868416","225951942260686848","19530289","","","2012-07-19 14:00:09 +0000","web","@PennyRed Justice is a word becoming deformed beyond recognition."
"225952768978984960","","","225948274031489024","27676108","2012-07-19 13:58:32 +0000","web","RT @PaulLewis: Since 1990, a staggering 1433 people have died following contact with police. How many officers have been convicted for m ..."
