"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"186119984081149953","","","","","2012-03-31 15:57:16 +0000","web","Just in case anyone one was wondering, there will be no 'Easter presents'."
"186118191217508353","","","","","2012-03-31 15:50:09 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Google Maps 8-bit for NES - YouTube -  http://t.co/fa67r76G","http://www.youtube.com/watch?v=rznYifPHxDg"
"186028709252300800","","","","","2012-03-31 09:54:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Just saw a woman telling off her kid in sign language. She was proper yelling with her hands."
"185823088141803520","","484880624","","","2012-03-30 20:17:31 +0000","web","@DrSJGarrett Is this the work account?"
"185481287258210304","","","","","2012-03-29 21:39:19 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","The Setup -  http://t.co/11oRkfdU","http://usesthis.com/"
"185472457715613697","","","","","2012-03-29 21:04:14 +0000","web","Actually, gamification of unit tests ain't a half bad idea..."
"185472319832068097","","","","","2012-03-29 21:03:41 +0000","web","Writing unit tests. And enjoying it. It's like a game, proving my code works."
"185471996417687552","","","","","2012-03-29 21:02:24 +0000","web","Don't worry about running out of petrol. We can just use the limitless supply of black oil pumping through George Osborne's veins."
"185105982265901056","185088128745340929","172479167","","","2012-03-28 20:47:59 +0000","web","@17Twenty @verbomania xfce"
"185083250492968960","185064783777775616","19423823","","","2012-03-28 19:17:40 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@verbomania @17Twenty Im with Steve, Im too bedded in to gnome2. Though the g3 enhancements in linux mint are attractive."
"185010228947980288","185009955152216066","172479167","","","2012-03-28 14:27:30 +0000","web","@17Twenty :-P"
"185008324939485186","","","","","2012-03-28 14:19:56 +0000","web","Providing my username and password THEN being asked to Sign In #ShittySoftware"
"185006732660047872","185005643193778176","19423823","","","2012-03-28 14:13:36 +0000","web","@verbomania What desktop are you running?"
"185006377306030080","185004118371340288","12830","","","2012-03-28 14:12:12 +0000","web","@boagworld Candles"
"185002872533037058","","","","","2012-03-28 13:58:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Stretching my legs down New walk."
"184997964584984578","184997384936374273","853471","","","2012-03-28 13:38:46 +0000","web","@stef There's a Jekyll migration tool for Posterous content. https://t.co/LbrIcxAj","https://github.com/mojombo/jekyll/wiki/blog-migrations"
"184997124419764225","184996334103822337","853471","","","2012-03-28 13:35:26 +0000","web","@stef Cheers dude. I've recently shifted mine to github, been pretty reliable so far. http://t.co/q9BH9tcN","http://www.craig-russell.co.uk/2012/03/16/site-move.html"
"184994933755744256","","853471","","","2012-03-28 13:26:43 +0000","web","@stef I think your blog's just gone down mate."
"184990116324970497","","","","","2012-03-28 13:07:35 +0000","web","there's a lot of cakes in the office today"
"184971055608246272","","","","","2012-03-28 11:51:50 +0000","web","GOVERNMENT REVELATION - People communicate when doing stupid things: http://t.co/549qxZdX","http://www.guardian.co.uk/media/2012/mar/28/uk-riots-twitter-facebook"
"184955026928705536","","13334762","","","2012-03-28 10:48:09 +0000","web","@github Hey. On gist search results, the next & previous buttons are sometimes missing https://t.co/4d9Nr1lV","https://gist.github.com/gists/search?utf8=%E2%9C%93&q=sinatra&page=1"
"184951340617838592","","","","","2012-03-28 10:33:30 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Just wrote a wrapper script to run LDAP searches against various hosts https://t.co/NfMfIbX9","https://gist.github.com/2225284"
"184738033378131970","","","184703683303444480","35341530","2012-03-27 20:25:54 +0000","web","RT @citizenlab: Twitter and Google in Censorship Standoff with the Brits http://t.co/NQ256mD7","http://bit.ly/GUjNdP"
"184736325432385537","","","","","2012-03-27 20:19:06 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Animated global ocean currents http://t.co/p2kyXDfM","http://www.flickr.com/photos/gsfc/7009056027/"
"184724033521192960","","","","","2012-03-27 19:30:16 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","#DataMapper devs, what am I doing wrong? http://t.co/3Z65o3qc","http://stackoverflow.com/q/9896325/352785?stw=2"
"184705586133348352","","","","","2012-03-27 18:16:58 +0000","web",". @Barclays new online banking is cluttered and noisy. The old one was much clearer."
"184554135406903296","","","","","2012-03-27 08:15:09 +0000","web","Ctrl+r probably the most useful keyboard shortcut you'll ever use: http://t.co/rE3PMXL3","http://www.nuxified.org/blog/ctrl_r_in_the_bash_shell"
"184549291166150656","","","","","2012-03-27 07:55:54 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Solar Charger Android App - #hehe https://t.co/vaTUMT8A","https://play.google.com/store/apps/details?id=com.szlab.solarcharger"
"184215426908164096","","","","","2012-03-26 09:49:14 +0000","web","Curses! Forgot to bring biscuits to work."
"183997733219205121","","","","","2012-03-25 19:24:12 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Ahead of the being human final - watch this  http://t.co/fv5bdAq6","http://www.bbc.co.uk/blogs/beinghuman/2012/03/additional_scene_snow_milo.html"
"183989983051390976","","","","","2012-03-25 18:53:24 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","I don't like TDD, perhaps there's a better way...  http://t.co/YH1se0x7","http://www.craig-russell.co.uk/2012/03/25/tdd-or-ddt.html"
"183860023775068160","","","","","2012-03-25 10:17:00 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Woke up a whole hour later then yesterday."
"183671437108846594","","","","","2012-03-24 21:47:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The voice is more like dragons den than x factor"
"183664610790998016","","","","","2012-03-24 21:20:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Go see the hunger games. Tiz good. But read the book first. Tiz better."
"183588117658353664","","","183316183494311936","821958","2012-03-24 16:16:32 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DanaDanger: HTTP response codes for dummies. 50x: we fucked up. 40x: you fucked up. 30x: ask that dude over there. 20x: cool."
"183485625700319232","","","","","2012-03-24 09:29:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Been sat in bed watching TED talks for 2 hours. I should probably get up now."
"183300678691721216","","","","","2012-03-23 21:14:22 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","I've written a script to embed widgets in a page (like tweet buttons). Your feedback is greatly appreciated. https://t.co/TMf9wrzw","https://gist.github.com/2175055"
"183189177947533312","","","","","2012-03-23 13:51:18 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Ha! Google considers it an ""Error"" if your micro data doesn't link to a Google+ profile!  http://t.co/WVJ2bYSR","http://www.google.com/webmasters/tools/richsnippets?url=www.craig-russell.co.uk"
"183187174383030272","","","","","2012-03-23 13:43:20 +0000","web","A bad apple. Literally."
"182950604715462656","","","182947029008384001","14315063","2012-03-22 22:03:17 +0000","web","RT @mjrobbins: Blogging: Lies, damned lies and personal tax statements | by Me @guardian http://t.co/CZmz10Nu","http://gu.com/p/36af6/tw"
"182949030547046400","","","","","2012-03-22 21:57:02 +0000","web","Watching @JohnBishop100 week of hell. What cruel sod put the finish line up a flight of stairs?"
"182944019570102272","","","","","2012-03-22 21:37:07 +0000","web","Added tweet button to my blog. I'm not adding a Facebook button. Too evil."
"182943510037676033","182942316326166529","242247754","","","2012-03-22 21:35:06 +0000","web","@88mphco Yeah it's pretty poor. I was also paying ?12 a year for 'Free' hosting. Not expensive, but not honest either."
"182942012490776576","182937039849787392","242247754","","","2012-03-22 21:29:09 +0000","web","@88mphco ""It was in the T&amp;C's"" they say. You can ask Nominet to release it for you, but they charge ?10."
"182940765998166016","182940091608612864","27007595","","","2012-03-22 21:24:12 +0000","web","@alpha_juliet Changed hosts. Old one wanted ?6 to transfer domain. I argued, but paid up in the end."
"182934959516950528","","","","","2012-03-22 21:01:07 +0000","web","I've got my domain back! http://t.co/IKNbPs2s","http://www.craig-russell.co.uk/2012/03/22/site-back.html"
"182845896504000516","","","182841378076758018","56093926","2012-03-22 15:07:13 +0000","web","RT @_pauljones_: @ahj for people feeling down look! a happy microwave! http://t.co/wFb2Ff9x","http://twitter.com/_pauljones_/status/182841378076758018/photo/1"
"182840695084691456","182836465254932482","25266662","","","2012-03-22 14:46:33 +0000","web","@HeartInternet This bad boy http://t.co/5qqpViQO :)","http://shop.lego.com/en-US/Batman-4526"
"182836165571915777","","","","","2012-03-22 14:28:33 +0000","web","Happily, I have finally moved my domain back to @HeartInternet Having had to pay a transfer fee from my previous provider."
