"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"174969460023762944","174967385495830529","27007595","","","2012-02-29 21:29:04 +0000","web","@alpha_juliet Run. The dogs are my training buddies."
"174968432071163905","","","","","2012-02-29 21:24:59 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","""Make Your Thing: 12 Point Program for Absolutely, Positively 1000% No-Fail Guaranteed Success"" http://t.co/RxMq9uH2","http://transom.org/?p=24153"
"174957791394541568","","","174914032787140608","110758204","2012-02-29 20:42:42 +0000","web","RT @tpellison: @Raspberry_Pi  PressRelease from RS quoting unprecedented demand, and how they convert 'interest' to 'shipping'. http://t ..."
"174956701613690881","174956334477877248","15023475","","","2012-02-29 20:38:22 +0000","web","@HallyMk1 Face. Book. ?"
"174938330226622464","174935099245215744","27007595","","","2012-02-29 19:25:22 +0000","web","@alpha_juliet I just did 1.4mi. With the dogs."
"174938155705835521","","","","","2012-02-29 19:24:41 +0000","web","A ruby To Do List app in less than 70 lines with #Sinatra and #DataMapper https://t.co/LdQoJLzE","https://gist.github.com/1943763"
"174858143589859328","174850846213947392","166479793","","","2012-02-29 14:06:44 +0000","web","@gillnuttall Lets hope I get my hands on one."
"174848280054861824","","","","","2012-02-29 13:27:33 +0000","web","iPad - ""A mirror of inadequacy"""
"174842797726244865","","","174830117284098048","94357028","2012-02-29 13:05:46 +0000","web","RT @mrmarksteel: My little weekly column, on the Occupy eviction, with my usual quote from The Bible http://t.co/4sm7cGpZ","http://goo.gl/s35lB"
"174835203217436672","","","","","2012-02-29 12:35:35 +0000","web","""It seems that the spirits mumble"" HaHaHa! Brilliant! http://t.co/oLPH5vdF","http://psycicornot.wordpress.com/"
"174833801489420290","174818079388348417","51697615","","","2012-02-29 12:30:01 +0000","web","@DonnaBow No. Just one of the millions following this mornings events. :)"
"174833634417709057","174819754849218560","13811562","","","2012-02-29 12:29:21 +0000","web","@sazzy @ollygourley How to wire a plug :)"
"174833171609812992","","","","","2012-02-29 12:27:31 +0000","web","IE CSS support reference http://t.co/BpzrBH4N","http://www.impressivewebs.com/browser-support-css3-selectors/"
"174817236756869120","","51697615","","","2012-02-29 11:24:11 +0000","web","@DonnaBow Re: @raspberry_pi article, neither model includes WiFi. ?22 model has Ethernet port."
"174816609209303040","174814961846063104","302666251","","","2012-02-29 11:21:42 +0000","web","@Raspberry_Pi Telegraph repeating that WiFi myth again..."
"174813646776569856","","","","","2012-02-29 11:09:55 +0000","web","The hunger monkeys are howling in my belly"
"174813208702496768","174809897341423616","185554566","","","2012-02-29 11:08:11 +0000","web","@c3iq Scam"
"174792539310792704","","","174789638907637760","302666251","2012-02-29 09:46:03 +0000","web","RT @Raspberry_Pi: Just spoke to Farnell: their price is higher than the RS price because it includes shipping."
"174792399992786945","174789279933923328","166962555","","","2012-02-29 09:45:30 +0000","web","@VicUoL ditto"
"174789120487456769","174787213496811520","166962555","","","2012-02-29 09:32:28 +0000","web","@VicUoL He did not. He will try again later in the week."
"174775603101306880","174773848762355713","185554566","","","2012-02-29 08:38:45 +0000","web","@c3iq I've registered with RS, got to checkout with Farnell before failing. Would rather buy from RS anyway."
"174772538730229760","","","","","2012-02-29 08:26:35 +0000","web","RS are selling @raspberry_pi for ?21.60 Farnell for ?26.55"
"174771472366182401","174770670964711424","746923","","","2012-02-29 08:22:20 +0000","web","@josiefraser Tried to get one at 7, but I was too late."
"174768450558894080","174768262981234689","302666251","","","2012-02-29 08:10:20 +0000","web","@Raspberry_Pi What's the expected lead time on pre-orders?"
"174768192856662016","","","174767874416713728","302666251","2012-02-29 08:09:18 +0000","web","RT @Raspberry_Pi: Farnell are now sold out of Raspberry Pis. RS want you to express interest; they'll start sending out to those on that ..."
"174766225853919232","","","174757925296930817","508478485","2012-02-29 08:01:29 +0000","web","RT @Grumpyoldgit99: @Raspberry_Pi Spoken to RS sales team. Not on sale until end of week."
"174754356107821056","","302666251","","","2012-02-29 07:14:19 +0000","web","@Raspberry_Pi RS only offering 'registration of interest' too http://t.co/sgARUbf1","http://uk.rs-online.com/web/generalDisplay.html?id=raspberrypi"
"174753838073524224","","","174752134271737856","59761012","2012-02-29 07:12:16 +0000","web","RT @OJFord: @Raspberry_Pi I'm occasionally hitting F5 on http://t.co/rkYBeENk too, just because it's nice to see a page load once in a w ...","http://raspberrypi.org"
"174753674839588864","","","","","2012-02-29 07:11:37 +0000","web","The @Raspberry_Pi effect seems to have knocked out Farnell and RS web sites"
"174741246764531712","","","","","2012-02-29 06:22:14 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A bad nights sleep and an early start. Not a good combination."
"174575759468404737","","6844292","","","2012-02-28 19:24:39 +0000","web","@TwitterEng Any plans to provide web intents for hash tags?"
"174414346733092864","","","","","2012-02-28 08:43:15 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Old skool club classics (2003) #carCD"
"174248189430480897","","","","","2012-02-27 21:43:00 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Cookie law: the gnarly truth | Opinion | .net magazine -  http://t.co/oPbU9tJJ","http://www.netmagazine.com/opinions/cookie-law-gnarly-truth?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+net%2Ftopstories+%28.net+%29&utm_content=Google+Reader"
"174247747489243136","","","","","2012-02-27 21:41:15 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Cookie Law Compliance Solution | Cookie Control by Civic -  http://t.co/ODqRbPq4","http://www.civicuk.com/cookie-law/index"
"174241263544057856","","","","","2012-02-27 21:15:29 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Field Guide to Web Apps http://t.co/zDe8rAec","http://www.html5rocks.com/webappfieldguide/toc/index/"
"174232566885388291","","","","","2012-02-27 20:40:55 +0000","web","One of our energy efficient light bulbs (or 'light bulbs' as they're now called) has blown. Got about 2 years out of it."
"174231118428639233","","","174216865437073408","302666251","2012-02-27 20:35:10 +0000","web","RT @Raspberry_Pi: Something big is happening at 0600h GMT on Wednesday 29 February 2012. Visit http://t.co/eAPQIvmi then to find out wha ...","http://www.raspberrypi.org"
"174209199272767490","","","","","2012-02-27 19:08:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I think most people watch The One Show in the corner of the tv guide while desperately looking for ANYTHING ELSE TO WATCH"
"174179477612531712","","","174163444424122368","176565308","2012-02-27 17:09:58 +0000","web","RT @h5bp: A few of us were working on creating an API to identify browsers you support based on feature detection: http://t.co/hRXN7hJf","http://api.html5please.com/"
"174160174783803392","","","","","2012-02-27 15:53:16 +0000","web","Reviewing Plone4 plugins ahead of upgrade. 2/32 #PluginProgress"
"174159706045157376","","302666251","","","2012-02-27 15:51:24 +0000","web","@Raspberry_Pi What's the licence on the RaspPi logo? Are vector images available?"
"174159131933020160","174158516502794240","2729061","","","2012-02-27 15:49:07 +0000","web","@doctorow Consequences of a surgical implant registry wrt #lockdown"
"174154842225389569","","","","","2012-02-27 15:32:04 +0000","web","Documentation: ""Thing A is identical to thing B"" Real world: ""Thing A is chalk. Thing B is cheese. It'll take you hours to discover this."""
"174148417994502144","","","","","2012-02-27 15:06:33 +0000","web","I hate picking through other people's shitty code for a bug that wouldn't be there if they UNDERSTOOD THE TECHNOLOGY!!!"
"174126317644677122","174123666077003776","2729061","","","2012-02-27 13:38:43 +0000","web","@doctorow Looking forward to it. When's LB2 coming out?"
"173866310487384064","173858329704136704","7738402","","","2012-02-26 20:25:33 +0000","web","@elliotjaystocks I asked @IE a while back, they said this http://t.co/Zr33ft8l (basically a gazillion VMs)","http://blogs.msdn.com/b/ie/archive/2011/02/04/testing-multiple-versions-of-ie-on-one-pc.aspx"
"173842101199585280","","","","","2012-02-26 18:49:21 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Twitter Vs Dr. Susan Greenfield -  http://t.co/oiPDmii2","http://neurobonkers.com/2012/02/25/twitter-vs-susan-greenfield/"
"173840757403295744","","","","","2012-02-26 18:44:01 +0000","web","Here it is! RT @VicUoL Giant French Fancy http://t.co/695WXo7c","http://twitter.com/VicUoL/status/173838643692183556/photo/1"
"173834862350974976","","","","","2012-02-26 18:20:35 +0000","web","My wife has made me a GIANT French Fancy. It is awesome! (pics soon to follow via @VicUoL)"
"173828446554824704","","","173826765712670721","8848952","2012-02-26 17:55:05 +0000","web","RT @b9punk: Such a great talk. So well put. ?@jonathanpberger's @AgileUXNYC presentation, ""Code Literacy for Lean Teams"" http://t.co/Ktd ..."
"173807045772972033","","302666251","","","2012-02-26 16:30:03 +0000","web","@Raspberry_Pi What's the licence on the RaspPi logo? Are vector images available?"
"173797333534904320","","","","","2012-02-26 15:51:27 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Computing At Schools Newsletter - Spring 2012 [pdf] http://t.co/E1GsnJYC","http://www.computingatschool.org.uk/data/uploads/newsletter-spring-2012.pdf"
"173754000301236227","","","","","2012-02-26 12:59:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Webcam baby monitor #raspberrypi #project"
"173753885184360448","","","","","2012-02-26 12:58:49 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Print server #raspberrypi #project"
"173750443879575553","","","173724244511965184","20779255","2012-02-26 12:45:08 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SLSingh: Raspberry Pi $35 computer on sale next week ( via #Doubletake @tweeter_anita ) http://t.co/zM3tl7VR","http://www.raspberrypi.org/faqs"
"173750225473765376","","","173706839391862785","68659708","2012-02-26 12:44:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DianaJohnsonMP: McDonald's spends ?10m of taxpayers' cash from Government scheme without creating a single McJob. See http://t.co/Be ..."
"173749316530339841","","","173737775764471808","746923","2012-02-26 12:40:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @josiefraser: ""If you are given a choice, you believe you have acted freely"" political resonance in Teller's magicians principles htt ..."
"173747307030921217","173569146104188928","185554566","","","2012-02-26 12:32:40 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@c3iq we have our moments"
"173506068935225347","","","173502591991427072","10689112","2012-02-25 20:34:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @alexbilbie: foreach ( use($hairspray) as $deodorant){ throw new Exception(""Epic pain!""); } #fail"
"173491416893362176","173489205018771456","92614042","","","2012-02-25 19:35:51 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@standupmaths weird to think that Jupiter is 85000 x the size of the moon."
"173487185469784064","","","","","2012-02-25 19:19:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ahh the smell of baking bread!"
"173374928354156544","","","","","2012-02-25 11:52:58 +0000","web","Bank2 requires a password I don't know or showing 2 forms of id in branch (stupid). So we're off to town today."
"173338824208945152","","","173322218657419265","806726","2012-02-25 09:29:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @chris_coltrane: Wow. #workfare RT @gimpyblog: UK Government falsify document to make it appear as if Chris Grayling hadn't lied http ..."
"173167431135670272","","","","","2012-02-24 22:08:27 +0000","web","I've never been a big user of 'chat' online, it's a bit too close to a phone call. And I hate speaking on the phone."
"173155703429668864","","","","","2012-02-24 21:21:51 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Dammit. Too late to apply - http://t.co/13ZFsVuk","http://farm6.static.flickr.com/5086/5344091754_5c1b4f4b8e_b.jpg"
"173150062585708544","","","","","2012-02-24 20:59:26 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Wired's article about github, on github https://t.co/hQVbV3ur","https://github.com/WiredEnterprise/Lord-of-the-Files"
"173027502409793537","","","","","2012-02-24 12:52:25 +0000","web","Entry-level IT support #job at @uniofleicester http://t.co/cXOiEWtK","http://ig5.i-grasp.com/fe/wrapdev_SendFile.asp?key=46376626&c=022372877188&pagestamp=seyiococbzgxvuilij&index=1"
"173026440663666690","173005338327515136","15459913","","","2012-02-24 12:48:12 +0000","web","@jamesmears Exactly! ""Cookies?"" NO. ""Cookies?"" NO. ""Cookies?"" NO. ""Cookies?"" NO. ""Cookies?"" YES. ""I'll remember that"""
"173004410023186432","172998328001380352","185554566","","","2012-02-24 11:20:40 +0000","web","@c3iq @devolved I'm thinking about the coming EU law, which requires explicit consent to use most cookies. It's a messy situation."
"172997299579002880","","","","","2012-02-24 10:52:25 +0000","web","How do you record that a site visitor has chosen not to allow cookies? #cookielaw"
"172653635950493697","","","170516970687578114","16680980","2012-02-23 12:06:49 +0000","web","RT @simpleasthat_: The team who did the new Boston Globe (@upstatement) describes how to approach #ResponsiveDesign: http://t.co/8R898Mk ..."
"172653141345579008","","","172315985477500928","14637048","2012-02-23 12:04:51 +0000","web","RT @designshack: Responsive Design: Why You?re Doing It Wrong http://t.co/KZDsRUVn","http://bit.ly/xyYQHb"
"172621980674166784","","","","","2012-02-23 10:01:02 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Writing documents in markdown has been a good habit to develop http://t.co/74p5jLKa","http://daringfireball.net/projects/markdown/basics"
"172413966620962816","","","172305438736531456","24777027","2012-02-22 20:14:27 +0000","web","RT @itpastorn: BTW, there's a big difference between being shut out from a platform and purposefully neglecting it. This one is on you A ..."
