"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"263746582304923648","","","263727604954173441","12534","2012-10-31 20:57:40 +0000","web","RT @beep: In an attic room somewhere, behind a locked door, there?s a painting of Chrome?s preferences that?s slowly becoming more and m ..."
"263723220211994624","","","","","2012-10-31 19:24:50 +0000","web","No-one does Cesar Romero any more, it's always Heath-bloody-Ledger"
"263719777778950144","","","","","2012-10-31 19:11:09 +0000","web","Halloween's over kids. The sign is coming down."
"263719300563615744","","","","","2012-10-31 19:09:15 +0000","web","Deciding which restaurant to go to. Got too comfortable. Getting take-away instead. #PayDayWoes"
"263718338641932288","","","263707706878205953","267134809","2012-10-31 19:05:26 +0000","web","RT @freckledesigner: Plone is going to be responsive - phone, tablet and large screen friendly too soon. If we don't lose the will to li ..."
"263610270662938624","","","","","2012-10-31 11:56:00 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","NC Teacher: ?I Quit? ? A letter from a disguested teacher http://t.co/N528irZT","http://buff.ly/Q00lAT"
"263604301920890880","","","","","2012-10-31 11:32:17 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Quantum entanglement shows that reality can?t be local | Ars Technica http://t.co/zno4FpRZ","http://buff.ly/Rnvs4i"
"263268458505072640","","","","","2012-10-30 13:17:46 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","""Leicester's Story - ""The Archaeology of Leicester, 1st century BC-AD 1500"""" http://t.co/K1M15GFy","http://buff.ly/Q41mIh"
"263261973251239937","","","","","2012-10-30 12:52:00 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Photo Sphere - Spherical panoramas on your phone. http://t.co/0HkjMj12 Stored in open data format too :) #DontBeEvil","http://buff.ly/PCNmVO"
"263236317972946944","","","","","2012-10-30 11:10:03 +0000","web","I have finished using the Apple Mackingtosh Professional. I do not see what all the fuss is about."
"263228448133230593","263227244724506624","185554566","","","2012-10-30 10:38:47 +0000","web","@c3iq hehe. How do mac users get anything done? everything is hard."
"263226302939664384","","","","","2012-10-30 10:30:15 +0000","web","OK Maccers. Where are the developer tools in Safari?"
"263223576126173184","","","","","2012-10-30 10:19:25 +0000","web","I'm using a Apple Mackingtosh Professional. I've seen these in films."
"263221041621508096","","","263199865742434304","905798755","2012-10-30 10:09:21 +0000","web","RT @Pippatips: #PippaTip: Sunglasses can be a stylish way of keeping bright light from your eyes"
"261843445931446272","","","","","2012-10-26 14:55:16 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","""Silvio Berlusconi has been sentenced to four years in prison "" http://t.co/LgJv5blt","http://buff.ly/Sd2WGK"
"261805118427656192","","","","","2012-10-26 12:22:58 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Wave a banknote at a pundit and he'll predict anything | Simon Jenkins | Comment is free | The Guardian http://t.co/nr0abDtR &lt;&lt; Bilge","http://buff.ly/ScviB7"
"261803773087862784","","","261800015167635456","46451921","2012-10-26 12:17:38 +0000","web","RT @tamarmillen: Someone has just equated owning apple products with representing their ethos as individual creatives. People still thin ..."
"261796449002610688","","","","","2012-10-26 11:48:32 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Things Rich People Never Understand http://t.co/sAKCMMJ2","http://buff.ly/Scojbm"
"261795642983190529","","","","","2012-10-26 11:45:19 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Gitish http://t.co/3n5LAQNJ","http://buff.ly/PU04PW"
"261464445912489987","","","","","2012-10-25 13:49:16 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Random(ish) Response Headers in Nginx http://t.co/A2mT8zzE","http://buff.ly/RIukKc"
"261430197079912450","","","","","2012-10-25 11:33:10 +0000","web","Ported my localhost config from apache to nginx. It's less verbose."
"261407374349312000","261402944656773120","33064715","","","2012-10-25 10:02:29 +0000","web","@rssidhu Same deal with 'do not track'. IE10 on by default has killed it. Shrewd move by MS."
"261405703196008448","","","","","2012-10-25 09:55:50 +0000","web","""You've got a face like Dot Cotton licking piss of a nettle"" #ttoi"
"261399330081107968","261390940042833921","33064715","","","2012-10-25 09:30:31 +0000","web","@rssidhu Agreed. Worst part is the banners aren't even necessary. ICO changed it's guidance at the last minute. No-one wins."
"261398595222261761","","","261391518915506176","41394240","2012-10-25 09:27:36 +0000","web","RT @steve_hawkes: Costa Coffee pulls out of Totnes! Whitbread ceo Andy Harrison didn't mention that two days ago"
"261397425321803776","","","261391760650031104","482082228","2012-10-25 09:22:57 +0000","web","RT @higherbaker: Sadly I think the warnings over the student loan debt time bomb we may be sitting on will probably be lost among GDP wh ..."
"261386605401608192","","","","","2012-10-25 08:39:57 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","'Evil Dead' Red Band Trailer http://t.co/cjmtOYgl","http://buff.ly/S7vdyr"
